type,nodes,features,id,searchedFeature,isSuccess,firstBandwidth,totalBandwidth,latency,pathLength
S,20000,8000,6568,352,T,3460,4384,178,5
S,20000,8000,10661,2303,T,52,5310,78,2
S,20000,8000,11051,5123,T,1172,3932,142,4
S,20000,8000,3387,2678,F,5197,5197,0,0
S,20000,8000,2995,6932,T,2343,5149,156,5
S,20000,8000,16218,2471,T,430,3443,92,3
S,20000,8000,2586,7824,T,2392,4233,182,4
S,20000,8000,5675,6903,T,2099,4677,147,4
S,20000,8000,9643,1537,T,2978,5329,225,7
S,20000,8000,9587,1568,T,2437,4790,120,4
S,20000,8000,4143,289,T,557,5132,78,3
S,20000,8000,16975,6142,T,1581,4617,130,4
S,20000,8000,8055,7808,F,4698,4698,0,0
S,20000,8000,9849,725,T,686,4074,175,6
S,20000,8000,3857,7771,T,3759,5357,168,5
S,20000,8000,19428,2994,T,1214,4631,150,4
S,20000,8000,10863,6067,T,2242,5132,154,5
S,20000,8000,335,6646,T,2249,4382,167,6
S,20000,8000,10015,6846,T,469,4882,100,3
S,20000,8000,4343,6193,T,1368,4867,200,6
S,20000,8000,12747,4864,T,4414,4604,199,8
S,20000,8000,4968,6335,T,3763,4150,142,6
S,20000,8000,17001,494,T,1737,4664,144,4
S,20000,8000,3261,6399,T,57,3061,79,2
S,20000,8000,16693,810,T,2207,4345,186,8
S,20000,8000,11915,659,T,393,2197,120,4
S,20000,8000,4500,7528,T,485,4605,120,3
S,20000,8000,6758,3922,T,20,4882,84,2
S,20000,8000,7576,1975,F,4858,4858,0,0
S,20000,8000,14208,4973,T,4023,4241,96,4
S,20000,8000,14580,3691,T,2757,4498,225,7
S,20000,8000,6310,1000,F,4684,4684,0,0
S,20000,8000,4745,6712,T,566,4337,157,6
S,20000,8000,5337,4615,T,1242,4849,156,5
S,20000,8000,14307,7821,F,3920,3920,0,0
S,20000,8000,1332,1873,T,4022,4648,124,5
S,20000,8000,16255,3464,T,3147,5513,189,5
S,20000,8000,3754,10,T,534,1764,48,3
S,20000,8000,6087,944,T,1090,1135,108,4
S,20000,8000,12715,4747,T,68,4763,82,3
S,20000,8000,7641,1592,F,4911,4911,0,0
S,20000,8000,16972,2581,T,570,4738,68,3
S,20000,8000,9935,5311,F,4139,4139,0,0
S,20000,8000,566,5476,T,504,1669,88,4
S,20000,8000,2599,2682,F,4653,4653,0,0
S,20000,8000,18648,4951,T,2421,4621,158,4
S,20000,8000,2349,6042,F,4749,4749,0,0
S,20000,8000,11390,5551,F,5104,5104,0,0
S,20000,8000,13258,7144,T,4493,5284,227,8
S,20000,8000,19127,6922,F,449,449,0,0
S,20000,8000,6225,1308,T,84,2714,74,2
S,20000,8000,10834,7525,F,4338,4338,0,0
S,20000,8000,19719,335,T,814,5301,101,4
S,20000,8000,3656,4936,T,4036,4535,234,6
S,20000,8000,18067,5901,T,1683,4627,155,5
S,20000,8000,4977,5657,T,2683,4789,186,6
S,20000,8000,17548,4709,T,3749,5249,181,6
S,20000,8000,11988,105,F,4355,4355,0,0
S,20000,8000,16625,759,F,4234,4234,0,0
S,20000,8000,18917,7044,T,3920,4302,227,7
S,20000,8000,19981,239,T,3079,4593,124,4
S,20000,8000,4037,6288,T,651,4681,83,4
S,20000,8000,6500,1026,T,506,4441,107,3
S,20000,8000,19514,391,T,819,4674,163,5
S,20000,8000,1620,120,F,4890,4890,0,0
S,20000,8000,4323,3037,T,4443,5296,203,6
S,20000,8000,7957,6631,F,5213,5213,0,0
S,20000,8000,11466,6927,T,447,4231,119,3
S,20000,8000,15343,7475,T,4556,4832,160,5
S,20000,8000,3528,5597,F,4671,4671,0,0
S,20000,8000,10580,7491,T,1033,4540,111,4
S,20000,8000,15000,6960,T,3619,3938,190,7
S,20000,8000,9816,5787,F,5059,5059,0,0
S,20000,8000,5166,1703,T,451,4605,73,3
S,20000,8000,4847,584,T,3246,4821,222,6
S,20000,8000,2103,7569,F,4591,4591,0,0
S,20000,8000,13813,4783,T,1328,5337,174,6
S,20000,8000,3402,4583,T,1247,4510,118,4
S,20000,8000,18550,4455,T,3424,4440,165,5
S,20000,8000,5252,1916,T,1749,3822,106,4
S,20000,8000,15529,6659,T,1295,4693,168,5
